# file:
#   name: newport-dc_-0.02_0.02_0.0001_5_0.1
#   comment: ''
#   date: '2024-10-17T12:22:18'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: newport-dc
#   min_pos: -0.02
#   max_pos: 0.02
#   step: 0.0001
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: mm
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: null
#     rescale_ref_mV: null
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.04
#   compensated_backlash: 5.91e-06
#   input_to_translation: 0.001
# dev: {}
# 
motor_input	qpd_voltage_mV
0.0066999999999998	1736.6875
0.0067999999999998	1762.0
0.0068999999999998	1762.0
0.0069999999999998	1854.0
0.0070999999999998	1854.0
0.0071999999999998	1942.0
0.0072999999999998	1942.0
0.0073999999999998	2031.0
0.0074999999999998	2031.0
0.0075999999999998	2031.0
0.0076999999999998	2120.0
0.0077999999999998	2120.0
0.0078999999999998	2191.0
0.0079999999999998	2191.0
0.0080999999999998	2209.0
0.0081999999999998	2263.0
0.0082999999999998	2263.0
0.0083999999999998	2364.0
0.0084999999999998	2364.0
0.0085999999999998	2462.0
0.0086999999999998	2462.0
0.0087999999999998	2462.0
0.0088999999999998	2531.0
0.0089999999999998	2531.0
0.0090999999999998	2615.0
0.0091999999999998	2615.0
0.0092999999999998	2709.0
0.0093999999999998	2740.0
0.0094999999999998	2740.0
0.0095999999999998	2772.0
0.0096999999999998	2772.0
0.0097999999999998	2772.0
0.0098999999999998	2859.0
0.0099999999999998	2859.0
0.0100999999999998	2943.0
0.0101999999999998	2943.0
0.0102999999999998	2963.5
0.0103999999999998	3025.0
0.0104999999999998	3025.0
0.0105999999999998	3096.0
0.0106999999999998	3096.0
0.0107999999999998	3173.0
0.0108999999999998	3173.0
0.0109999999999998	3173.0
0.0110999999999998	3262.0
0.0111999999999998	3262.0
0.0112999999999998	3324.0
0.0113999999999998	3324.0
0.0114999999999998	3367.75
0.0115999999999998	3394.0
0.0116999999999998	3394.0
0.0117999999999998	3493.0
0.0118999999999998	3570.0
0.0119999999999998	3576.375
0.0120999999999998	3604.0
0.0121999999999998	3668.0
0.0122999999999998	3668.0
0.0123999999999998	3709.0
0.0124999999999998	3709.0
0.0125999999999998	3764.6875
0.0126999999999997	3790.0
0.0127999999999998	3790.0
0.0128999999999998	3860.0
0.0129999999999998	3860.0
0.0130999999999997	3926.0
0.0131999999999997	3926.0
0.0132999999999998	3926.0
0.0133999999999997	3998.0
0.0134999999999997	4075.0
0.0135999999999997	4075.0
0.0136999999999998	4121.0
0.0137999999999997	4121.0
0.0138999999999997	4161.0
0.0139999999999997	4161.0
0.0140999999999997	4215.0
0.0141999999999997	4257.0
0.0142999999999997	4257.0
0.0143999999999997	4394.0
0.0144999999999997	4394.0
0.0145999999999997	4409.0
0.0146999999999997	4452.0
0.0147999999999997	4479.0
0.0148999999999997	4479.0
0.0149999999999997	4587.0
0.0150999999999997	4587.0
0.0151999999999997	4584.0
0.0152999999999997	4583.0
0.0153999999999997	4583.0
0.0154999999999997	4709.0
0.0155999999999997	4711.625
0.0156999999999997	4766.0
0.0157999999999997	4766.0
0.0158999999999997	4823.0
0.0159999999999997	4823.0
0.0160999999999997	4910.0
0.0161999999999997	4910.0
0.0162999999999997	4929.125
0.0163999999999997	4986.0
0.0164999999999997	5005.0
0.0165999999999997	5034.0
0.0166999999999997	5076.0
0.0167999999999997	5076.0
0.0168999999999997	5092.0
0.0169999999999997	5092.0
0.0170999999999997	5132.0
0.0171999999999997	5132.0
0.0172999999999997	5145.5
0.0173999999999997	5186.0
0.0174999999999997	5279.0
0.0175999999999997	5279.0
0.0176999999999997	5279.0
0.0177999999999997	5284.0
0.0178999999999997	5357.0
0.0179999999999997	5362.375
0.0180999999999997	5465.0
0.0181999999999997	5465.0
0.0182999999999997	5460.0
0.0183999999999997	5460.0
0.0184999999999997	5516.0
0.0185999999999997	5516.0
0.0186999999999997	5516.0
0.0187999999999997	5624.0
0.0188999999999997	5624.0
0.0189999999999997	5620.0
0.0190999999999997	5673.0
0.0191999999999997	5711.0
0.0192999999999997	5747.0
0.0193999999999997	5772.0
0.0194999999999997	5772.0
0.0195999999999997	5822.3125
0.0196999999999997	5837.0
0.0197999999999997	5850.0
0.0198999999999997	5850.0
0.02	5888.0
0.0199	5937.0
0.0198	5937.0
0.0197	5939.0
0.0196	5942.0
0.0195	5954.0
0.0194	5947.8125
0.0193	5945.0
0.0192	5945.0
0.0191	5947.0
0.019	5943.0
0.0189	5943.0
0.0188	5947.0
0.0187	5922.0
0.0186	5922.0
0.0185	5922.0
0.0184	5922.0
0.0183	5922.0
0.0182	5866.0
0.0181	5866.0
0.018	5796.0
0.0179	5796.0
0.0178	5747.0
0.0177	5660.0
0.0176	5660.0
0.0175	5638.0
0.0174	5572.0
0.0173	5534.0
0.0172	5534.0
0.0171	5487.75
0.017	5466.0
0.0169	5466.0
0.0168	5447.0
0.0167	5447.0
0.0166	5371.0
0.0165	5371.0
0.0164	5354.75
0.0163	5306.0
0.0162	5306.0
0.0161	5238.0
0.016	5238.0
0.0159	5170.0
0.0158	5170.0
0.0157	5170.0
0.0156	5093.0
0.0155	5093.0
0.0154	5021.0
0.0153	5021.0
0.0152	4996.9375
0.0151	4944.0
0.015	4944.0
0.0149	4890.0
0.0148	4890.0
0.0147	4831.0
0.0146	4831.0
0.0145	4831.0
0.0144	4759.0
0.0143	4759.0
0.0142	4701.0
0.0141	4633.0
0.014	4633.0
0.0139	4608.5
0.0138	4577.0
0.0137	4577.0
0.0136	4510.0
0.0135	4510.0
0.0134	4445.0
0.0133	4445.0
0.0132	4366.0
0.0131	4366.0
0.013	4315.0
0.0129	4315.0
0.0128	4279.125
0.0127	4269.125
0.0126	4196.0
0.0125	4196.0
0.0124	4140.0
0.0123	4140.0
0.0122	4072.5
0.0121	4068.0
0.012	4068.0
0.0119	3994.0
0.0118	3994.0
0.0117	3924.0
0.0116	3831.0
0.0115	3831.0
0.0114	3821.0
0.0113	3821.0
0.0112	3779.5625
0.0111	3770.0
0.011	3770.0
0.0109	3698.0
0.0108	3698.0
0.0107	3616.0
0.0106	3616.0
0.0105	3528.0
0.0104	3528.0
0.0103	3476.0
0.0102	3435.0
0.0101	3435.0
0.01	3391.0
0.0099	3391.0
0.0098	3391.0
0.0097	3327.0
0.0096	3327.0
0.0095	3247.0
0.0094	3154.0
0.0093	3154.0
0.0092	3111.0
0.0091	3111.0
0.009	3095.0
0.0089	3095.0
0.0088	3038.0
0.0087	2970.625
0.0086	2940.0
0.0085	2940.0
0.0084	2897.0
0.0083	2831.0
0.0082	2831.0
0.0081	2802.0
0.008	2802.0
0.0079	2737.0
0.0078	2737.0
0.0077	2711.5
0.0076	2669.0
0.0075	2669.0
0.0074	2592.0
0.0073	2492.0
0.0072	2492.0
0.0071	2450.0
0.007	2450.0
0.0069	2385.0
0.0068	2385.0
0.0067	2385.0
0.0066	2274.0
0.0065	2274.0
0.0064	2182.0
0.0063	2182.0
0.0062	2119.4375
0.0061	2105.0
0.006	2105.0
0.0059	2024.0
0.0058	1954.0
0.0057	1954.0
