# file:
#   name: newport-stepper_-0.004_0.004_5e-05_10_0.1
#   comment: ''
#   date: '2024-10-17T12:53:54'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: newport-stepper
#   min_pos: -0.004
#   max_pos: 0.004
#   step: 5.0e-05
#   cycles: 10
#   delay: 0.1
#   meas_type: short
#   input_units: mm
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: null
#     rescale_ref_mV: null
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.04
#   compensated_backlash: 7.11e-06
#   input_to_translation: 0.001
# dev: {}
# 
motor_input	qpd_voltage_mV
-9.999999999997512e-05	-344.0
-0.0001499999999999	-353.0
-0.0001999999999999	-377.0
-0.0002499999999999	-376.0
-0.0002999999999999	-376.0
-0.0003499999999999	-392.0
-0.0003999999999999	-413.0
-0.0004499999999999	-413.0
-0.0004999999999999	-420.0
-0.0005499999999999	-432.0
-0.0005999999999999	-454.0
-0.0006499999999999	-454.0
-0.0006999999999999	-494.0
-0.0007499999999999	-499.5
-0.0007999999999999	-502.0
-0.0008499999999999	-524.0
-0.0008999999999999	-540.0
-0.0009499999999999	-540.0
-0.0009999999999999	-566.0
-0.0010499999999999	-581.0
-0.0010999999999999	-602.0
-0.0011499999999999	-602.0
-0.0011999999999999	-615.0
-0.0012499999999999	-634.0
-0.0012999999999999	-634.0
-0.0013499999999999	-639.0
-0.0013999999999999	-656.0
-0.0014499999999999	-656.0
-0.0014999999999999	-656.0
-0.0015499999999999	-676.0
-0.0015999999999999	-718.0
-0.0016499999999999	-718.0
-0.0016999999999999	-750.0
-0.0017499999999999	-777.0
-0.0017999999999999	-781.0
-0.0018499999999999	-781.0
-0.0018999999999999	-781.0
-0.0019499999999999	-786.0
-0.0019999999999999	-827.0
-0.0020499999999999	-827.0
-0.0020999999999999	-827.0
-0.0021499999999999	-822.0
-0.0021999999999999	-822.0
-0.0022499999999999	-878.0
-0.0022999999999999	-878.0
-0.0023499999999999	-908.0
-0.0023999999999999	-932.0
-0.0024499999999999	-932.0
-0.0024999999999999	-936.0
-0.0025499999999999	-953.0
-0.0025999999999999	-972.375
-0.0026499999999999	-984.0
-0.0026999999999999	-984.0
-0.0027499999999999	-1002.0
-0.0027999999999999	-1002.0
-0.0028499999999999	-1003.0
-0.0028999999999999	-1052.0
-0.0029499999999999	-1052.0
-0.0029999999999999	-1053.0
-0.0030499999999999	-1072.0
-0.0030999999999999	-1107.0
-0.0031499999999999	-1107.0
-0.0031999999999999	-1104.0
-0.0032499999999999	-1104.0
-0.0032999999999999	-1122.0
-0.0033499999999999	-1159.0
-0.0033999999999999	-1179.0
-0.0034499999999999	-1179.0
-0.0034999999999999	-1177.0
-0.0035499999999999	-1188.8125
-0.0035999999999999	-1198.0
-0.0036499999999999	-1213.0
-0.0036999999999999	-1256.0
-0.0037499999999999	-1256.0
-0.0037999999999999	-1253.0
-0.0038499999999999	-1253.0
-0.0038999999999999	-1292.0
-0.0039499999999999	-1292.0
-0.004	-1319.0
-0.00395	-1239.0
-0.0039	-1239.0
-0.00385	-1071.0
-0.0038	-1071.0
-0.00375	-1022.0
-0.0037	-1022.0
-0.00365	-1022.0
-0.0036	-1010.0
-0.00355	-1010.0
-0.0035	-1000.0
-0.00345	-990.0
-0.0034	-990.0
-0.00335	-973.0
-0.0033	-973.0
-0.00325	-965.5
-0.0032	-913.0
-0.00315	-913.0
-0.0031	-893.0
-0.00305	-893.0
-0.003	-888.375
-0.00295	-856.0
-0.0029	-856.0
-0.00285	-825.0
-0.0028	-825.0
-0.00275	-825.0
-0.0027	-782.0
-0.00265	-782.0
-0.0026	-742.0
-0.00255	-742.0
-0.0025	-742.0
-0.00245	-724.0
-0.0024	-724.0
-0.00235	-717.4375
-0.0023	-703.0
-0.00225	-703.0
-0.0022	-701.0
-0.00215	-701.0
-0.0021	-701.0
-0.00205	-623.0
-0.002	-623.0
-0.00195	-610.0
-0.0019	-610.0
-0.00185	-610.0
-0.0018	-568.0
-0.00175	-568.0
-0.0017	-555.0
-0.00165	-555.0
-0.0016	-520.0625
-0.00155	-512.0
-0.0015	-512.0
-0.00145	-490.0
-0.0014	-490.0
-0.00135	-482.0
-0.0013	-458.0
-0.00125	-458.0
-0.0012	-436.0
-0.00115	-436.0
-0.0011	-436.0
-0.00105	-406.0
-0.001	-406.0
-0.00095	-386.0
-0.0009	-386.0
-0.00085	-381.75
-0.0008	-352.0
-0.00075	-352.0
-0.0007	-300.0
-0.00065	-300.0
-0.0006	-300.0
-0.00055	-278.0
-0.0005	-278.0
-0.00045	-240.0
-0.0004	-240.0
-0.00035	-240.0
-0.0003	-198.0
-0.00025	-198.0
-0.0002	-172.0
-0.00015	-172.0
-0.0001	-172.0
-5.0000000000023984e-05	-136.0
-2.4286128663675302e-17	-136.0
4.999999999997541e-05	-110.625
9.999999999997512e-05	-107.0
0.0001499999999999	-107.0
0.0001999999999999	-58.0
0.0002499999999999	-58.0
0.0002999999999999	-56.75
0.0003499999999999	-54.0
0.0003999999999999	-54.0
0.0004499999999999	-23.0
0.0004999999999999	-23.0
0.0005499999999999	-8.375
0.0005999999999999	16.0
0.0006499999999999	16.0
0.0006999999999999	28.0
0.0007499999999999	28.0
0.0007999999999999	38.6875
0.0008499999999999	85.0
0.0008999999999999	85.0
0.0009499999999999	124.0
0.0009999999999999	124.0
0.0010499999999999	124.0
0.0010999999999999	132.0
0.0011499999999999	132.0
0.0011999999999999	176.0
0.0012499999999999	176.0
0.0012999999999999	176.0
0.0013499999999999	216.0
0.0013999999999999	216.0
0.0014499999999999	234.0
0.0014999999999999	234.0
0.0015499999999999	234.0
0.0015999999999999	246.0
0.0016499999999999	246.0
0.0016999999999999	291.0
0.0017499999999999	291.0
0.0017999999999999	291.0
0.0018499999999999	332.0
0.0018999999999999	332.0
0.0019499999999999	349.0625
0.0019999999999999	353.0
0.0020499999999999	353.0
0.0020999999999999	387.0
0.0021499999999999	387.0
0.0021999999999999	427.0
0.0022499999999999	427.0
0.0022999999999999	427.0
0.0023499999999999	471.0
0.0023999999999999	471.0
0.0024499999999999	486.3125
0.0024999999999999	506.0
0.0025499999999999	506.0
0.0025999999999999	531.0
0.0026499999999999	531.0
0.0026999999999999	531.0
0.0027499999999999	553.0
0.0027999999999999	553.0
0.0028499999999999	602.0
0.0028999999999999	602.0
0.0029499999999999	602.0
0.0029999999999999	618.0
0.0030499999999999	618.0
0.0030999999999999	668.0
0.0031499999999999	668.0
0.0031999999999999	668.0
0.0032499999999999	697.0
0.0032999999999999	697.0
0.0033499999999999	733.0
0.0033999999999999	733.0
0.0034499999999999	733.0
0.0034999999999999	762.0
0.0035499999999999	762.0
0.0035999999999999	789.0
0.0036499999999999	789.0
0.0036999999999999	789.0
0.0037499999999999	813.0
0.0037999999999999	813.0
0.0038499999999999	850.0
0.0038999999999999	850.0
0.0039499999999999	850.0
0.004	869.0
0.00395	810.0
0.0039	634.0
0.00385	634.0
0.0038	634.0
0.00375	615.0
0.0037	579.0
0.00365	577.875
0.0036	577.0
0.00355	542.0
0.0035	523.0
0.00345	523.0
0.0034	522.0
0.00335	502.0
0.0033	486.5625
0.00325	483.0
0.0032	476.0
0.00315	456.0
0.0031	449.25
0.00305	447.0
0.003	437.0
0.00295	398.0
0.0029	409.0
0.00285	388.0
0.0028	388.0
0.00275	367.0
0.0027	349.0
0.00265	347.0
0.0026	347.0
0.00255	342.0
0.0025	306.0
0.00245	284.0
0.0024	252.0
0.00235	252.0
0.0023	239.0
0.00225	236.0
0.0022	236.0
0.00215	229.0
0.0021	229.0
0.00205	198.0
0.002	198.0
0.00195	157.0
0.0019	179.0
0.00185	179.0
0.0018	146.0
0.00175	104.0
0.0017	99.625
0.00165	99.0
0.0016	83.0
0.00155	83.0
0.0015	55.0
0.00145	55.0
0.0014	17.0
0.00135	7.0
0.0013	5.875
0.00125	4.0
0.0012	-19.0
0.00115	-19.0
0.0011	-24.0
0.00105	-77.0
0.001	-72.0
0.00095	-67.625
0.0009	-62.0
0.00085	-91.0
0.0008	-97.0
0.00075	-97.0
0.0007	-130.0
0.00065	-134.0
0.0006	-174.0
0.00055	-174.0
0.0005	-182.0
0.00045	-203.0
0.0004	-203.0
0.00035	-235.0
0.0003	-236.0
0.00025	-245.75
0.0002	-262.0
0.00015	-262.0
0.0001	-266.0
5.0000000000023984e-05	-285.0
2.4286128663675302e-17	-285.0
-4.999999999997541e-05	-319.0
-9.999999999997512e-05	-327.0
-0.0001499999999999	-327.0
-0.0001999999999999	-327.0
-0.0002499999999999	-345.0
-0.0002999999999999	-385.0
-0.0003499999999999	-398.0
-0.0003999999999999	-411.0
-0.0004499999999999	-438.0
-0.0004999999999999	-440.0
-0.0005499999999999	-440.0
-0.0005999999999999	-445.5
-0.0006499999999999	-462.0
-0.0006999999999999	-475.0
-0.0007499999999999	-475.0
-0.0007999999999999	-506.0
-0.0008499999999999	-523.0
